customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,ETL_updated_ts,ETL_DATASOURCE_NAME,customer_key
22076522,Chaaya Andra,baniklila@example.org,916122081552,11294 Chander Zila Ambarnath944366,Hindupur,271246,2024-05-13,REGULAR,5,1670.28,2025-10-05 23:04:38.706907,1,1233625983
26521850,Yatin Varma,shahadvika@example.com,910664125053,29 Kothari Circle Phusro901162,Kishanganj,263131,2023-06-10,NEW,10,215.87,2025-10-05 23:04:38.706907,1,448035494
12277039,Manthan Trivedi,mparmer@example.org,916416122694,8351 Prakash PathParbhani 536736,Unnao,287796,2023-09-13,REGULAR,1,1422.63,2025-10-05 23:04:38.706907,1,818154071
39153585,Rishi Sur,modykaran@example.org,919970204248,2713 Prabhakar Ganj Kishanganj 123587,Tirunelveli,325976,2024-03-03,PREMIUM,9,1851.83,2025-10-05 23:04:38.706907,1,892568218
99231937,William Banerjee,bahadurjitsarin@example.net,917079072572,86296Buch MargSatara 896641,Secunderabad,246460,2023-08-13,REGULAR,16,1757.01,2025-10-05 23:04:38.706907,1,517071534
49970560,Pallavi Rao,aryan83@example.net,912045584381,1137 Sahni Street Madurai 667472,Guwahati,787564,2023-10-17,REGULAR,15,1587.05,2025-10-05 23:04:38.706907,1,588931596
68985290,Jack Memon,rmalhotra@example.net,914438976612,51961 Majumdar ZilaJamshedpur164148,Ujjain,770279,2023-12-11,PREMIUM,17,1779.1,2025-10-05 23:04:38.706907,1,14434976
48000260,Dakshesh Jhaveri,kundaucchal@example.com,913975067956,HNo 772 Banerjee Zila Imphal 073883,Bulandshahr,230718,2023-09-28,INACTIVE,18,592.51,2025-10-05 23:04:38.706907,1,2025894118
2136830,Bhavya Goswami,saxenamadhavi@example.net,916953143954,0973Bath StreetParbhani673476,Bidhannagar,598513,2023-09-19,NEW,4,485.78,2025-10-05 23:04:38.706907,1,282867026
44426129,Aahana Gopal,tdave@example.org,911329393852,297Kakar ZilaSouth Dumdum 826959,VasaiVirar,945784,2023-09-23,REGULAR,10,591.55,2025-10-05 23:04:38.706907,1,601113426
57081965,Daksha Mutti,chaman40@example.org,917025021525,168 Bala CircleVijayawada 590467,Patna,779376,2024-10-14,REGULAR,7,897.32,2025-10-05 23:04:38.706907,1,199299107
34156884,Rachita Lal,savantwarda@example.com,916220051464,96155Srivastava Ganj Farrukhabad 800537,Kolkata,769142,2023-06-02,REGULAR,14,877.65,2025-10-05 23:04:38.706907,1,1823047397
27694927,Vedant Chandra,bhavikadara@example.org,910304045215,HNo 46Oak Path Dewas 419841,Nagpur,711139,2024-06-11,PREMIUM,8,267.32,2025-10-05 23:04:38.706907,1,972927373
16230299,Urvi Koshy,mdatta@example.net,916378326641,HNo 010Chandran StreetMau 901345,Pune,858006,2024-08-22,REGULAR,4,1776.71,2025-10-05 23:04:38.706907,1,1862871743
99424244,Bhavini Mander,yashasvipalan@example.net,916324786919,800Subramanian StreetDhule015954,Mumbai,184817,2024-03-30,PREMIUM,15,379.8,2025-10-05 23:04:38.706907,1,1146873733
3893903,Bimala Sura,aradhanaganesh@example.net,919430583987,HNo 05 Balay Zila Hazaribagh 973916,Bathinda,546301,2023-03-23,NEW,20,1922.71,2025-10-05 23:04:38.706907,1,1165817807
42989999,Ishwar Munshi,pganguly@example.org,919523281337,643Vaidya CircleKota421541,Mahbubnagar,396934,2024-03-17,NEW,2,247.46,2025-10-05 23:04:38.706907,1,2016963494
16617201,Ekaraj Bhandari,magarbanjeet@example.net,910754952959,71757Sen StreetKavali 743310,Hosur,790556,2024-01-20,NEW,8,355.17,2025-10-05 23:04:38.706907,1,1585961870
46615831,Wishi Chada,avi03@example.org,916374050977,3093 Chadha RoadNizamabad229304,Raurkela Industrial Township,947965,2024-05-28,INACTIVE,4,855.3,2025-10-05 23:04:38.706907,1,1357073300
55286608,Ekaraj Shan,psankaran@example.net,915042339924,0650 Loke Nagar Tadepalligudem 421448,Kozhikode,112691,2024-04-11,NEW,11,374.96,2025-10-05 23:04:38.706907,1,1436210480
79789048,Saumya Bassi,falgunichaudhari@example.net,913549437973,HNo 25 Kumer Zila Jalandhar370188,Ozhukarai,401049,2023-11-04,REGULAR,17,771.05,2025-10-05 23:04:38.706907,1,1623684214
92885616,Noah Dey,nakshraghavan@example.net,913954332213,88 Nadkarni Nagar Gaya 628811,Delhi,342749,2024-02-07,INACTIVE,13,285.81,2025-10-05 23:04:38.706907,1,136960838
8375298,Yahvi Vora,misrathomas@example.net,917327618091,92Mahajan MargTadepalligudem886941,Begusarai,665539,2023-06-16,PREMIUM,5,443.91,2025-10-05 23:04:38.706907,1,36586940
75560116,Indali Sehgal,qthaker@example.com,915114008972,4997Gole Zila Rampur 083595,Karaikudi,425210,2024-10-04,REGULAR,3,708.22,2025-10-05 23:04:38.706907,1,165209955
81462774,Ishaan Sarkar,bdara@example.net,912543113443,78Chaudhuri Marg Phusro 720202,Junagadh,513437,2024-03-13,REGULAR,12,1895.04,2025-10-05 23:04:38.706907,1,1874127494
89784343,Radhika Kaul,vidhimitra@example.net,911430159648,2453Koshy Chowk Bangalore414625,Dibrugarh,451264,2024-04-02,PREMIUM,11,673.6,2025-10-05 23:04:38.706907,1,2055773997
38355752,Udyati Shenoy,ilad@example.net,917198043543,882Sharma Marg Berhampore 371055,Panvel,848392,2023-10-31,PREMIUM,20,336.21,2025-10-05 23:04:38.706907,1,685167264
39976965,Dayamai Sawhney,seshadrizilmil@example.com,910361940355,980Soni Circle Chapra 478764,PimpriChinchwad,858879,2024-05-03,REGULAR,13,714.17,2025-10-05 23:04:38.706907,1,804315996
33280073,Yuvraj Lad,saanvimandal@example.org,911655001265,909Krishnamurthy CircleNizamabad 447824,Tadepalligudem,102918,2023-07-01,INACTIVE,17,1537.47,2025-10-05 23:04:38.706907,1,1965967122
46594066,Ishaan Lad,vsengupta@example.net,911766149593,5294 Choudhury StreetChittoor870282,Giridih,731803,2024-07-15,PREMIUM,7,519.46,2025-10-05 23:04:38.706907,1,1663882341
90298394,Urvashi Oak,tacharya@example.com,916127998611,82 Nagi GanjKulti 065984,Bhilwara,744905,2023-04-22,REGULAR,1,1947.79,2025-10-05 23:04:38.706907,1,1650582892
42465414,Ria Mallick,lajitatrivedi@example.com,919771037426,56146Rege Nagar Kamarhati492065,Kadapa,486794,2024-01-26,REGULAR,17,1898.12,2025-10-05 23:04:38.706907,1,2135275215
13850004,Umang Ramakrishnan,warda08@example.org,911629873465,724 Shah Kishanganj 847017,Kozhikode,23455,2023-12-15,PREMIUM,15,1129.76,2025-10-05 23:04:38.706907,1,1984387820
55060796,Lopa Barman,yashodhara48@example.net,910750969994,827Narula Street Karnal354449,Satara,268202,2024-07-02,NEW,5,1299.25,2025-10-05 23:04:38.706907,1,533192491
25829710,Saumya Chhabra,gangaverma@example.com,916273990493,HNo 13Sidhu Road Gorakhpur295747,Faridabad,289481,2024-01-21,NEW,4,1894.32,2025-10-05 23:04:38.706907,1,753785223
53782978,Laban Baria,mohinihari@example.net,913191651115,HNo 66 Kumer StreetBongaigaon 699438,Junagadh,690652,2024-08-05,NEW,10,1390.84,2025-10-05 23:04:38.706907,1,586228610
76441843,Neelima Chander,znadkarni@example.org,910526681272,HNo 72 Raja Nagar Anantapur 525150,Gulbarga,583506,2023-05-28,NEW,10,1437.54,2025-10-05 23:04:38.706907,1,1628123792
4543215,Farhan Soni,binakala@example.com,910054329885,84481Gupta MargKolhapur377160,Satna,339165,2023-10-21,PREMIUM,6,526.7,2025-10-05 23:04:38.706907,1,1219608980
86444757,Zaitra Walia,jason88@example.org,917107156292,980 Boase PathShimoga 779674,Jabalpur,546325,2023-05-25,NEW,10,1212.75,2025-10-05 23:04:38.706907,1,201571290
22161071,Arunima Deol,dhruvlala@example.org,913157281420,HNo 579Bala ZilaDurgapur 493585,Jalna,571163,2023-06-30,NEW,7,1582.43,2025-10-05 23:04:38.706907,1,1350281597
66310963,Farhan Khare,bavaatharv@example.com,910532753576,95373 Mohanty Marg Visakhapatnam528253,Dewas,874424,2023-05-27,INACTIVE,6,1289.52,2025-10-05 23:04:38.706907,1,656022125
57340963,Wridesh Kothari,eshana23@example.com,914241078794,56 Mangal Chowk Nagercoil046733,Proddatur,479748,2024-02-29,REGULAR,2,230.19,2025-10-05 23:04:38.706907,1,784878418
49147776,Meghana Khanna,qkari@example.net,918223727918,290Prabhakar RoadPurnia614564,Panvel,468561,2024-07-04,INACTIVE,5,1115.7,2025-10-05 23:04:38.706907,1,1525027582
90743791,Vidhi Saxena,yasti64@example.net,919003391948,HNo 239 Kuruvilla Marg Shivpuri 484426,Morbi,187890,2023-04-16,INACTIVE,5,1871.81,2025-10-05 23:04:38.706907,1,2059456394
54222320,Edhitha Kakar,pillayomisha@example.org,917018280903,HNo 47 Singh NagarNellore 891716,Pali,375546,2023-07-24,REGULAR,19,295.18,2025-10-05 23:04:38.706907,1,973670815
6184558,Gaurang Grewal,jpalan@example.net,913522405840,51040 Mittal ChowkSalem548267,Tezpur,80875,2023-06-06,REGULAR,1,1352.97,2025-10-05 23:04:38.706907,1,648544466
46989310,Atharv Sharaf,lallwarinder@example.net,915477306937,385 Varghese Street Moradabad 456513,Hindupur,8262,2024-10-03,REGULAR,17,577.75,2025-10-05 23:04:38.706907,1,844769037
35420673,Anika Agrawal,ymukhopadhyay@example.com,913516247132,HNo 261Chatterjee GanjJalgaon635598,Chennai,472044,2023-10-16,PREMIUM,19,501.98,2025-10-05 23:04:38.706907,1,1911978233
9450435,Sai Chaudhry,ravalbina@example.com,914134889578,7610Guha Marg Thiruvananthapuram148407,Bellary,630243,2023-11-19,REGULAR,1,1567.76,2025-10-05 23:04:38.706907,1,2041777102
34853377,William Dutta,ktandon@example.net,918007533944,HNo 165Madan Zila Ambarnath 801685,Nanded,986269,2023-06-04,PREMIUM,8,732.53,2025-10-05 23:04:38.706907,1,649129032
91384030,Gaurika Sheth,guneet73@example.org,916966755401,820Doctor GanjChennai 396453,Arrah,418798,2023-12-25,PREMIUM,11,1621.1,2025-10-05 23:04:38.706907,1,879599018
84641682,Anthony Natt,devansh22@example.com,916158145605,HNo 18 Deshpande MargSirsa 415949,Bhilai,103668,2024-09-23,INACTIVE,16,909.95,2025-10-05 23:04:38.706907,1,1082643229
97259564,Watika Narayanan,soommen@example.com,914465932360,HNo 97 Sule GanjMoradabad 014721,Khammam,14378,2024-02-18,PREMIUM,6,1047.69,2025-10-05 23:04:38.706907,1,2046714661
88553721,Vritti Mangat,rchoudhary@example.com,915384110682,HNo 067Bhat Marg Tadipatri 600686,Kadapa,858622,2023-09-10,REGULAR,6,984.13,2025-10-05 23:04:38.706907,1,1255720085
59518795,Wazir Sandal,pmangal@example.org,912725276242,95826BalSecunderabad 223476,Jodhpur,589920,2023-11-09,NEW,16,947.51,2025-10-05 23:04:38.706907,1,604695784
81533356,Gauri Lala,veer75@example.net,915615041337,49Radhakrishnan StreetTenali419488,Tiruppur,63954,2024-01-28,PREMIUM,14,674.3,2025-10-05 23:04:38.706907,1,1375554263
12469338,Lavanya Dani,fsathe@example.org,915012759595,3971 Talwar NagarSonipat 594726,Coimbatore,728275,2024-01-30,INACTIVE,2,1896.89,2025-10-05 23:04:38.706907,1,763296022
60561655,Rohan Palla,imukherjee@example.org,913411162979,498Mohanty PathUdupi000701,Nashik,563888,2023-12-26,REGULAR,3,378.17,2025-10-05 23:04:38.706907,1,1133114677
9105829,David Gopal,kdeol@example.org,913163739818,8023 Kashyap Chowk Nanded894272,Begusarai,450245,2023-07-14,REGULAR,11,1350.06,2025-10-05 23:04:38.706907,1,1754140397
33034249,Lavanya Hari,aarini44@example.org,911138185119,HNo 62Padmanabhan RoadRaebareli 131857,Bhind,684458,2024-10-19,INACTIVE,5,861.55,2025-10-05 23:04:38.706907,1,2144133550
69632084,Max Sandal,amrutakhosla@example.org,913886001970,25 Master GanjJorhat231554,Etawah,59625,2024-04-07,PREMIUM,17,1400.31,2025-10-05 23:04:38.706907,1,2072062840
69516494,Veda Chad,nakulsani@example.org,915429086834,63911Pandya Zila Rohtak 316439,Kanpur,520506,2024-09-23,REGULAR,12,1291.92,2025-10-05 23:04:38.706907,1,246093210
87120918,Wyatt Basak,maanav92@example.com,910505377468,08 Prabhu PathHaldia 489368,Malda,526640,2024-04-12,INACTIVE,10,1017.63,2025-10-05 23:04:38.706907,1,1475531973
25665997,Barkha Sodhi,esom@example.net,911225729546,HNo 810 Sarkar Chowk Rajahmundry 931307,Muzaffarnagar,684302,2024-08-21,REGULAR,3,1188.16,2025-10-05 23:04:38.706907,1,1995652118
48778633,Sarthak Chaudhari,jmore@example.net,911929560812,HNo 27Keer ZilaBettiah 229893,PimpriChinchwad,519996,2023-12-13,NEW,14,609.63,2025-10-05 23:04:38.706907,1,984360777
89617089,Kamala Apte,warjasnayar@example.org,913898334323,HNo 63Sarkar CircleOrai 521594,Bidhannagar,710095,2024-04-20,NEW,9,541.33,2025-10-05 23:04:38.706907,1,1819212571
61877649,Yuvraj Roy,fitanvarty@example.net,918160299632,72 Mannan Circle Durgapur415078,Nagaon,251525,2023-10-25,PREMIUM,12,1739.04,2025-10-05 23:04:38.706907,1,157695575
46185579,Vidhi Pillai,ishanvi02@example.org,918236993791,0195 MangatTinsukia 747651,Siliguri,88753,2024-08-18,PREMIUM,3,1874.34,2025-10-05 23:04:38.706907,1,689147273
8734819,Balveer Verma,henry39@example.org,912461408251,3807Chawla Marg Farrukhabad 603507,Surendranagar Dudhrej,150558,2023-11-11,NEW,13,1466.9,2025-10-05 23:04:38.706907,1,1101503034
46208150,Watika Bedi,lallawilliam@example.net,912333868900,HNo 513Buch Chowk Mau355674,Meerut,266700,2024-02-05,NEW,3,1283.1,2025-10-05 23:04:38.706907,1,1248757188
13189939,Ishanvi Raman,kalaoviya@example.net,916171620979,38 Goyal RoadBallia 891603,Bhopal,626288,2024-05-04,INACTIVE,17,1906.92,2025-10-05 23:04:38.706907,1,433653776
93318833,Jagat Sridhar,kashvi96@example.org,915679800880,09099 Oommen ZilaMumbai 615873,Indore,920281,2024-01-10,NEW,19,490.94,2025-10-05 23:04:38.706907,1,515911384
75640174,Advik Bhakta,yashodharaseshadri@example.org,915605923086,60893Das Chowk Adoni 157491,Akola,186830,2024-07-26,PREMIUM,2,1380.54,2025-10-05 23:04:38.706907,1,2092684445
69415494,Yashvi Iyer,hkurian@example.net,913715814052,HNo 952 Viswanathan ChowkOngole121550,Rajkot,742368,2023-03-23,NEW,9,706.67,2025-10-05 23:04:38.706907,1,1073391870
58505903,Harinakshi Sibal,borabarkha@example.org,919143791748,HNo 68KohliSuryapet 129805,Kottayam,289118,2024-01-22,NEW,18,1079.81,2025-10-05 23:04:38.706907,1,475779222
90184276,Vasudha Brar,rachitraju@example.com,917784991232,50 Murthy NagarHowrah738443,Kurnool,264663,2024-02-12,INACTIVE,1,580.47,2025-10-05 23:04:38.706907,1,1488283405
5226128,Wridesh Mander,samakshshere@example.org,911346830780,02758 Garg Zila Tinsukia257738,Bhimavaram,227013,2024-03-09,NEW,10,1049.1,2025-10-05 23:04:38.706907,1,1498692212
99347871,Robert Kashyap,gnadkarni@example.net,915345369198,37115Kade NagarBaranagar 427420,Muzaffarnagar,535677,2023-12-01,REGULAR,3,1535.03,2025-10-05 23:04:38.706907,1,1068401013
57081917,Nidra Choudhary,htiwari@example.net,914316153012,HNo 578Gaba ZilaNagercoil822965,Howrah,420892,2023-12-16,INACTIVE,6,1378.87,2025-10-05 23:04:38.706907,1,1343225930
18791381,Avni Gera,haritagandhi@example.net,917897866204,8024Singhal PathAnantapur 636515,Jamalpur,585239,2024-03-02,PREMIUM,1,1206.26,2025-10-05 23:04:38.706907,1,438127806
94979163,Warda Sarin,yloke@example.com,917700918124,0782Brahmbhatt Zila Tumkur832067,Kanpur,98338,2024-05-14,NEW,7,1146.5,2025-10-05 23:04:38.706907,1,1466014687
81822935,Dhruv Ganguly,balvansule@example.org,912529021155,2302ManeBhind 848106,Nanded,425857,2023-08-19,REGULAR,18,1808.94,2025-10-05 23:04:38.706907,1,1532330270
63310076,Chavvi Jani,dbhandari@example.com,917103735614,067Dalal ZilaSambalpur237974,Etawah,334921,2024-05-15,REGULAR,17,1123.43,2025-10-05 23:04:38.706907,1,2064247988
80862136,Pallavi Seth,deshpandebalhaar@example.net,919189855174,2180 Shetty Path Haldia849255,Ambattur,924868,2024-03-31,PREMIUM,16,393.28,2025-10-05 23:04:38.706907,1,803825961
64316806,Yadavi Bhagat,yahviparsa@example.org,917844043339,036 Taneja Nagar Sonipat029200,Karnal,930174,2024-07-07,REGULAR,2,836.58,2025-10-05 23:04:38.706907,1,685431101
37183511,Neel Minhas,upma50@example.net,916989909809,55Rout ChowkBardhaman834635,Gopalpur,231644,2024-07-29,NEW,13,1855.04,2025-10-05 23:04:38.706907,1,1730911840
52085702,Irya Soni,kadereyansh@example.com,912219234142,HNo 05 Sachdev CircleMunger508158,Fatehpur,231895,2023-09-13,NEW,8,801.83,2025-10-05 23:04:38.706907,1,45856265
16376189,Samaksh Srivastava,vsom@example.org,914908958231,HNo 417Goel Road Alappuzha241112,Chapra,840977,2024-02-25,PREMIUM,10,271.53,2025-10-05 23:04:38.706907,1,1610002517
17132416,Diya Tak,timothy84@example.com,914665999776,86 Swamy Marg Agra 946002,Solapur,302449,2024-01-02,REGULAR,20,644.85,2025-10-05 23:04:38.706907,1,2144998704
66440188,Ira Radhakrishnan,thomas14@example.org,914366052297,610Baral PathMahbubnagar336583,Haldia,894414,2023-08-15,PREMIUM,9,1976.52,2025-10-05 23:04:38.706907,1,53027426
10700664,Rehaan Tara,ishere@example.org,917307216422,0935 KarJabalpur 573121,Raebareli,287997,2024-10-10,REGULAR,5,1535.01,2025-10-05 23:04:38.706907,1,82323167
12769552,Chameli Ranganathan,yutikaraja@example.org,911478349920,3273 Yadav Zila Junagadh515395,Ratlam,414930,2023-05-03,REGULAR,10,1316.09,2025-10-05 23:04:38.706907,1,946723834
89142848,Vasudha Jain,rameshzaitra@example.org,918906815887,HNo 190Pandey Nagar Bikaner019291,Rajkot,286052,2024-01-01,NEW,11,1459.23,2025-10-05 23:04:38.706907,1,2111198416
32006907,Mohammed Din,egandhi@example.com,914064496995,HNo 00Contractor Street Hindupur954443,Guwahati,192156,2023-09-28,REGULAR,13,879.66,2025-10-05 23:04:38.706907,1,1522347751
85072416,Brinda Sekhon,nayarnathan@example.org,916250194648,75 DharDurg621338,Loni,973101,2024-01-03,NEW,20,467.12,2025-10-05 23:04:38.706907,1,1217919126
23755474,Jhalak Rajagopal,rajugeetika@example.org,910332709486,HNo 888 Ranganathan Zila Gulbarga 969531,Jodhpur,891412,2024-09-13,PREMIUM,9,854.81,2025-10-05 23:04:38.706907,1,307137797
26752630,Nakul Gade,samuel16@example.net,914583794714,40280 Balakrishnan Path Bongaigaon 601425,Delhi,313960,2024-09-25,INACTIVE,5,1340.67,2025-10-05 23:04:38.706907,1,1516341935
59353207,Aayush Oza,wmangat@example.org,914180828726,HNo 293Divan RoadBerhampur 659733,Khammam,89328,2023-05-31,INACTIVE,2,1618.52,2025-10-05 23:04:38.706907,1,335213649
12090436,Tripti Yogi,sekhonjhalak@example.org,912933032532,2489 Gour Chandigarh 624564,Asansol,684483,2023-03-19,REGULAR,18,1307.52,2025-10-05 23:04:38.706907,1,673624595
97419742,Wishi Doshi,gauri61@example.com,919351162452,290 Chad Street Shahjahanpur216192,Adoni,603224,2023-10-09,INACTIVE,7,1663.04,2025-10-05 23:04:38.706907,1,1403737413
99772709,Xiti Jaggi,girishgour@example.net,915944903403,3976 Yogi Chowk Jalna806277,Tadepalligudem,798755,2023-09-03,REGULAR,11,1905.19,2025-10-05 23:04:38.706907,1,1525924432
88667557,Gunbir Anand,avni95@example.net,914652807920,HNo 13 Sarma PathBhilwara 520495,Chennai,478377,2024-04-16,NEW,10,792.85,2025-10-05 23:04:38.706907,1,1266061657
4394659,Xalak Goel,thakurmitali@example.org,915366984594,6941 Sen NagarBhagalpur361305,Pune,92392,2023-08-25,NEW,7,291.77,2025-10-05 23:04:38.706907,1,1322358854
52757321,Hritik Narain,jagvi66@example.net,914710265125,500Raghavan CircleNellore 449924,Bulandshahr,262684,2024-04-26,NEW,11,1059.22,2025-10-05 23:04:38.706907,1,1956037148
19275474,Girik Hora,azadchoudhary@example.org,918111503883,7837Gera Zila Alappuzha096565,Lucknow,916112,2024-10-22,NEW,14,698.12,2025-10-05 23:04:38.706907,1,726250413
55404382,Isaiah Issac,csahni@example.net,915616720604,HNo 428Dewan Road Hospet604940,Guntakal,245224,2023-09-25,PREMIUM,19,950.79,2025-10-05 23:04:38.706907,1,658485174
70084516,Ishaan Baria,gulatichaitaly@example.org,914576665844,HNo 765 Sangha PimpriChinchwad976190,Pallavaram,932798,2024-03-10,NEW,11,486.51,2025-10-05 23:04:38.706907,1,812075043
29265216,Samuel Buch,ethankala@example.com,919408407178,05Wable Nagar Varanasi387829,Bidar,638496,2024-04-22,NEW,3,609.49,2025-10-05 23:04:38.706907,1,1954080366
16785724,Indali Majumdar,ozaomkaar@example.com,919072562154,610Thaker ZilaBilaspur483457,Vellore,61886,2023-08-06,REGULAR,16,1768.52,2025-10-05 23:04:38.706907,1,2062851598
14272050,Rajata Misra,quincy04@example.net,912456749629,59380Dewan GanjMalegaon743475,Satna,120950,2023-11-26,NEW,7,662.99,2025-10-05 23:04:38.706907,1,380930596
95736310,Bishakha Vora,sinhasudiksha@example.com,914684203915,HNo 642Dewan Circle Bhiwani554746,Morbi,759352,2024-01-08,PREMIUM,11,1954.12,2025-10-05 23:04:38.706907,1,1611899044
14079305,Jeevika Narain,rattiikshita@example.org,919580725986,144Gokhale Nagar Bhalswa Jahangir Pur 956383,Warangal,702601,2024-09-08,PREMIUM,17,567.1,2025-10-05 23:04:38.706907,1,1434636032
71189232,Darsh Bedi,agastyabhatia@example.net,915487235286,51101 Sarna Nagar Bettiah 417621,New Delhi,116341,2024-06-28,INACTIVE,14,1754.14,2025-10-05 23:04:38.706907,1,1248162720
61486140,Jeremiah Chand,zdeep@example.com,914772271075,3880ParikhJamshedpur 875730,Amritsar,569153,2023-12-15,INACTIVE,15,1967.78,2025-10-05 23:04:38.706907,1,1656120855
76008165,Hemangini Mutti,maniomisha@example.com,917951857432,45266Tara Marg Silchar 957848,Katihar,262577,2024-02-07,PREMIUM,6,1724.44,2025-10-05 23:04:38.706907,1,1484961591
63060947,Kamala Bobal,canne@example.net,918262016820,613 Saran Road Alappuzha 680503,Hindupur,56676,2024-06-11,NEW,18,1884.15,2025-10-05 23:04:38.706907,1,1333008414
25706121,Baghyawati Toor,thomas08@example.com,918493699952,127Korpal Street Kakinada 138460,Srinagar,466303,2024-03-03,PREMIUM,12,1453.68,2025-10-05 23:04:38.706907,1,920262914
55803572,Champak Palla,gbail@example.net,917358285259,58271Parmar CircleNagaon635394,Rewa,391552,2023-03-27,PREMIUM,17,1237.96,2025-10-05 23:04:38.706907,1,1916649855
38133873,Rehaan Borde,janya13@example.net,919494890296,93 Das PathHaridwar 763529,Khammam,123704,2024-04-13,PREMIUM,10,770.71,2025-10-05 23:04:38.706907,1,126129605
